tahun,bulan,provinsi,pendapatan_daerah,PAD,TKDD,belanja_daerah,belanja_modal
2024,12,Jambi,4725732848352.3,2089306166951.9,2613755920792.0,4700276275903.4,992707466246.46
2024,12,Jawa Barat,36686793694469.0,25311062568010.0,11352536350459.0,35548799933035.0,2116137579713.0
2024,12,Jawa Tengah,26378719626419.0,17650936913504.0,8701438866795.0,27187126497803.0,1733084096994.0
2024,12,Jawa Timur,35479855679111.0,23454697630042.0,11956405112483.0,34561362004718.0,2307624349231.1
2024,12,Kalimantan Barat,6461154892490.2,3369786192929.2,3088818227561.0,6355042312056.7,969813261552.07
2024,12,Kalimantan Selatan,12409733239989.0,5537675932447.7,6586357007976.0,11138572486074.0,2969369658841.2
2024,12,Kalimantan Tengah,8339316303149.0,2824009317386.7,5326975950460.0,9135574788941.9,2957791111824.9
2024,12,Kalimantan Timur,22084696501917.0,10363075183577.0,11698786393340.0,20463583151616.0,4870009542681.0
2024,12,Kalimantan Utara,3459025374471.0,1033746861868.0,2417275881907.0,3570959018593.1,706181651526.09
2024,12,Kepulauan Riau,3958295361262.7,1980461763464.7,1976533066207.0,4071747457825.3,307344075589.86
2024,12,Lampung,7451703679830.8,4039218171476.8,3375496355190.0,7506927248825.2,797024095017.75
2024,12,Maluku,3086200017578.0,652248933754.0,2429052777544.0,3042434960285.7,384445739993.0
2024,12,Maluku Utara,3913925528950.3,1082091367034.3,2831543852916.0,3796867369788.4,649395528532.0
2024,12,NTB,6621160040387.1,3293972272001.1,3322615573146.0,6524655104542.3,520804751497.51
2024,12,NTT,4834529892496.7,1451440158100.7,3380193914696.0,4734422922878.3,533959803121.55
2024,12,Papua,2032451094780.8,440283942206.83,1460176979040.0,2325988182506.5,196235510876.93
2024,12,Papua Barat,4492227105667.1,405012832037.07,4086014509630.0,4725940177378.0,722518523410.68
2024,12,Papua Barat Daya,2090963535215.0,305972224384.02,1755247396624.0,2093879541736.2,661690449521.55
2024,12,Papua Pegunungan,2202783004813.0,171257668881.0,2031398053932.0,2180787073265.8,540558529111.0
2024,12,Papua Selatan,1718411492976.7,198659034606.74,1519254644370.0,1792504653996.7,470967252245.0
2024,12,Papua Tengah,4206324912971.5,644437600762.8,2720974213562.0,3725583867579.4,914393133865.19
2024,12,Riau,9499559746229.2,5432109238736.2,4058624325493.0,9586628436630.2,1887693923021.9
2024,12,Sulawesi Barat,1917849352273.8,503897367881.79,1390839473648.0,1841274266891.9,215143171721.72
2024,12,Sulawesi Selatan,9993473327773.6,5375772310934.6,4607941482306.0,9803828749340.3,1284274501375.4
2024,12,Sulawesi Tengah,5555534543556.5,2115134617384.5,3429876216802.0,5717963449168.6,1048818023742.6
2024,12,Sulawesi Tenggara,4918052847660.9,1644307401947.9,3272375355010.0,4776494108621.0,929627577933.0
2024,12,Sulawesi Utara,3653838603399.8,1521049403395.8,2131577594004.0,3707934255582.0,410830760409.0
2024,12,Sumatera Barat,6482418683405.2,2942563617866.2,3496315733539.0,6524664745124.0,765506194874.35
2024,12,Sumatera Selatan,10965288224935.0,5312548123256.2,5648721133679.0,10908424497431.0,1303072011451.4
2024,12,Sumatera Utara,13236899906825.0,7368763728579.3,5774784762671.0,13306890170297.0,2010844855277.0
2025,1,Aceh,633878561527.64,170135991517.76,463150736100.0,137806240391.0,9440000.0
2025,1,Bali,615452665254.72,234753167254.72,380695458000.0,212256933294.03,0.0
2025,1,Bangka Belitung,207188009934.07,51252912334.07,155935097600.0,71063124783.0,0.0
2025,1,Banten,907215172488.82,394284275688.82,512930896800.0,123095176188.0,881250000.0
2025,1,Bengkulu,212666209812.6,44469778812.6,168196431000.0,94319137924.0,0.0
2025,1,DI Yogyakarta,320117526291.25,119129201291.25,200813400000.0,127081913698.0,43132598.0
2025,1,DKI Jakarta,3043838474658.0,3028437874658.0,15400600000.0,1407477225687.0,329508200.0
2025,1,Gorontalo,209882229182.0,36382219582.0,173500009600.0,88582517218.0,0.0
2025,1,Jambi,326574871525.32,104802208085.32,221771236100.0,73663260895.17,0.0
2025,1,Jawa Barat,3216056535460.0,1030622852460.0,2185433683000.0,1809074423875.0,330647160.0
2025,1,Jawa Tengah,2547228089994.0,881279617894.0,1665948472100.0,1632365542830.0,258005475.0
2025,1,Jawa Timur,1830819991956.8,1110742715315.7,716906001500.0,521708170187.0,31914620.0
2025,1,Kalimantan Barat,656685063778.18,189542972978.18,467142090800.0,117945622959.0,0.0
2025,1,Kalimantan Selatan,825776810867.84,344163418375.84,481285472700.0,148803739944.0,2999703144.0
2025,1,Kalimantan Tengah,610707089970.8,168337843180.05,441788112450.0,71133675526.79,0.0
2025,1,Kalimantan Timur,1213662692368.0,638760755768.03,573587056600.0,147691912134.5,0.0
2025,1,Kalimantan Utara,234612671421.82,66944437853.82,167482265500.0,47415633790.0,0.0
2025,1,Kepulauan Riau,463912398170.48,188808327688.48,274936746700.0,60552840309.0,0.0
2025,1,Lampung,454463692128.69,158307618528.69,295742803600.0,196049776029.0,0.0
2025,1,Maluku,317400516162.57,33492654262.57,283907861900.0,59894773589.03,0.0
2025,1,Maluku Utara,338877819332.6,99928079632.6,238949739700.0,52727530791.0,0.0
2025,1,NTB,649930668341.5,173666275641.5,476264392700.0,165758425853.68,58821000.0
2025,1,NTT,520308437139.59,52687223506.59,467621213633.0,92647521672.0,16386930.0
2025,1,Papua,130382054237.34,29960353837.34,100231565400.0,4796890241.0,7880000.0
2025,1,Papua Barat,103706806485.42,11386173685.42,92286637800.0,35637947466.0,0.0
2025,1,Papua Barat Daya,99595187740.0,18939143740.0,80603954000.0,10654575283.0,0.0
2025,1,Papua Pegunungan,34229128264.0,2245740464.0,31983387800.0,17892104775.0,0.0
2025,1,Papua Selatan,72176182005.0,5450699705.0,66725482300.0,8024682335.0,0.0
2025,1,Papua Tengah,186559883858.0,35124932358.0,151368751500.0,11277993879.0,0.0
2025,1,Riau,504594823748.76,247093035748.76,257118868000.0,270759693119.0,0.0
2025,1,Sulawesi Barat,210865934918.0,23882541618.0,186983393300.0,52109299922.0,29520000.0
2025,1,Sulawesi Selatan,916253898647.07,258510251911.07,657660007800.0,364550191211.0,0.0
2025,1,Sulawesi Tengah,327776451004.51,112735691904.51,215040094100.0,85406948970.0,480871368.0
2025,1,Sulawesi Tenggara,482132938728.99,115513441228.99,366619497500.0,99431783278.0,0.0
2025,1,Sulawesi Utara,259213096889.64,58683715097.64,200529381792.0,140547617949.0,0.0
2025,1,Sumatera Barat,640850260208.34,139470094908.34,501319841300.0,123076125450.0,0.0
2025,1,Sumatera Selatan,605113652000.43,234946670500.43,370166981500.0,178866308533.0,0.0
2025,1,Sumatera Utara,1336588358695.1,325986495220.08,1005026665700.0,205113571811.0,0.0
2025,2,Aceh,922392142119.53,299281408792.87,622354852500.0,383178095487.0,46384500.0
2025,2,Bali,1209094427460.4,697019431285.4,512070956175.0,498339728243.28,4084474140.0
2025,2,Bangka Belitung,333220215237.41,96428826537.41,236791388700.0,148969477539.0,0.0
2025,2,Banten,1461442909522.6,771846707870.61,689596201652.0,897485449004.0,9632260077.0
2025,2,Bengkulu,307251404907.88,113112166491.88,194139238416.0,187157887807.0,5300400000.0
2025,2,DI Yogyakarta,546511453716.42,225044129379.42,321078309337.0,290317597050.95,2065217363.0
2025,2,DKI Jakarta,9841285413794.0,5944058085394.0,3897227328400.0,3613922492050.0,6922673580.0
2025,2,Gorontalo,318560513020.0,57912421045.0,260648091975.0,190783224298.0,54875000.0
2025,2,Jambi,516308880741.6,196480432241.6,319817334100.0,199714934369.31,1424987250.0
2025,2,Jawa Barat,4733494140012.0,2048126921414.0,2685367218598.0,3030103985676.0,75955268544.0
2025,2,Jawa Tengah,3676031985370.0,2009513604100.0,1666488643270.0,2517303564531.0,8056273420.0
2025,2,Jawa Timur,3494395688519.5,2227197618722.0,1262647696200.0,1363902722197.0,1999573328.0
2025,2,Kalimantan Barat,953714522417.29,330878540217.29,622835982200.0,262009799345.65,160751821.0
2025,2,Kalimantan Selatan,1319228007569.9,690927454501.88,627568307611.0,1155831470957.2,5961600644.0
2025,2,Kalimantan Tengah,953301413636.61,371665016665.86,580460603957.0,173264037774.83,0.0
2025,2,Kalimantan Timur,1827461157791.0,1251184771191.0,573587056600.0,599531293321.65,23229717691.0
2025,2,Kalimantan Utara,395893130401.38,119280543333.38,276421649000.0,155795579346.0,0.0
2025,2,Kepulauan Riau,654987307800.71,287700852899.15,367073605314.0,160750743597.0,6307997.0
2025,2,Lampung,812128554542.53,346580402977.53,464059795565.0,438199814970.0,248209889.0
2025,2,Maluku,317600516162.57,33692654262.57,283907861900.0,59894773589.03,0.0
2025,2,Maluku Utara,511690484742.88,193789813842.88,317900670900.0,192095787451.6,21403873365.0
2025,2,NTB,985522685659.19,344252981334.19,641155504220.0,378033997548.52,4844791570.0
2025,2,NTT,698356263424.58,99436307791.58,598919955633.0,214840452360.0,77395834.0
2025,2,Papua,158456203302.58,56889160402.58,101198907900.0,111758641509.0,36713800.0
2025,2,Papua Barat,114679433540.95,22315609740.95,92288888800.0,97789422816.0,10000000.0
2025,2,Papua Barat Daya,141125044196.08,31715896946.08,109305637250.0,46095457016.0,0.0
2025,2,Papua Pegunungan,67534920964.0,3555658964.0,63979262000.0,125048490292.0,28085700000.0
2025,2,Papua Selatan,104747886869.0,14308645569.0,90409141300.0,37906212161.0,0.0
2025,2,Papua Tengah,283534695806.0,67365991106.0,216034904700.0,22119667564.0,0.0
2025,2,Riau,1147727937924.2,464945705124.23,681973662800.0,565308996203.0,1140785000.0
2025,2,Sulawesi Barat,304080981068.73,45687511633.73,258288745277.0,161885662766.0,68805800.0
2025,2,Sulawesi Selatan,1388294055354.1,509939713151.07,878165309400.0,676690769067.12,39803750.0
2025,2,Sulawesi Tengah,689245522216.42,217808797016.42,471436060200.0,288506800105.0,20527737517.0
2025,2,Sulawesi Tenggara,689724863805.08,213010212305.08,476714651500.0,319612189034.0,0.0
2025,2,Sulawesi Utara,437780870393.06,141736777992.06,296044092401.0,296078519380.0,3389000000.0
2025,2,Sumatera Barat,954194917911.9,274043246254.9,680002415657.0,304221914145.0,216142400.0
2025,2,Sumatera Selatan,1348084652373.5,492937700312.46,855146952061.0,352730579211.98,3080988800.0
2025,2,Sumatera Utara,1778987322180.3,590643662165.28,1182768462240.0,962490791314.38,167378603466.22
2025,3,Aceh,1471974984955.6,674243104961.05,796415824117.0,1249795474705.2,27953763375.0
2025,3,Bali,1692875974392.5,1064617713587.5,628254220805.0,926810768385.78,11509909554.0
2025,3,Bangka Belitung,468584326403.59,147471616353.59,321112710050.0,399511280985.06,0.0
2025,3,Banten,1992411271447.3,1222897056167.3,769514215280.0,1677631036248.0,15589058399.0
2025,3,Bengkulu,588480933395.47,198429544001.47,390051389394.0,388172092243.0,6963392880.0
2025,3,DI Yogyakarta,1011959618331.3,463563543094.28,547619252703.0,699675652304.13,7642605586.0
2025,3,DKI Jakarta,13110942260576.0,9189181597176.0,3921760663400.0,10959790017372.0,65096926570.0
2025,3,Gorontalo,447418129240.0,94084884451.0,350262291849.0,320072221315.0,789608400.0
2025,3,Jambi,875540337077.7,366999330697.7,508529306860.0,496696115483.31,5708563686.0
2025,3,Jawa Barat,6557410932182.0,3242071264546.0,3315339667636.0,5379191145624.0,194879827876.0
2025,3,Jawa Tengah,5559729013069.0,2974957302149.0,2584725504499.0,4269177649486.0,24315355467.0
2025,3,Jawa Timur,5171368850853.0,3460797661094.6,1705555772815.0,3627407117762.5,31980864195.0
2025,3,Kalimantan Barat,1576311248107.2,714319143169.17,861992104938.0,645597563400.25,6785298526.0
2025,3,Kalimantan Selatan,2265496179184.5,1149562848883.5,1114825042461.0,1646873145876.5,25576849671.0
2025,3,Kalimantan Tengah,1547318162251.6,567043756661.86,978457500923.0,603434110698.06,119544175335.0
2025,3,Kalimantan Timur,3511615670325.2,2013610061089.2,1493914384236.0,1291839951542.8,31430687537.0
2025,3,Kalimantan Utara,627655950634.08,183612215721.08,443849625020.0,348924321840.0,1905014545.0
2025,3,Kepulauan Riau,901570820616.82,419312815669.75,482024927709.0,689016751735.58,16717179081.29
2025,3,Lampung,1280045778938.6,643017206078.6,634947511860.0,998762295557.88,125728916686.0
2025,3,Maluku,697653297918.07,146308753418.07,551344544500.0,254018394713.22,2485287500.0
2025,3,Maluku Utara,822454404837.09,286648827237.09,535805577600.0,432797478736.59,21408997959.0
2025,3,NTB,1400489334386.4,510108774324.42,890186645417.0,991914499042.46,9473021821.0
2025,3,NTT,862119157529.43,146878832235.43,715240325294.0,502878085547.0,245968449.0
2025,3,Papua,283546049459.72,83134040213.72,199892596771.0,351710797871.75,330085860.0
2025,3,Papua Barat,237108664114.95,33114097091.95,183462478000.0,220386329410.0,5739736782.0
2025,3,Papua Barat Daya,209483363649.75,55752670549.75,153567888100.0,105209208220.0,1870800000.0
2025,3,Papua Pegunungan,132822871213.0,4926779213.0,127896092000.0,234602297251.0,28085700000.0
2025,3,Papua Selatan,161777082552.0,31177177902.0,130512354650.0,92740523161.0,46350000.0
2025,3,Papua Tengah,466622135582.0,99997998132.0,366415137450.0,130146449983.34,28000000.0
2025,3,Riau,1676402783192.1,816405704204.06,858709468988.0,1158012369322.0,2194366576.0
2025,3,Sulawesi Barat,464840226806.73,80843771933.73,383785749971.0,315967870161.0,81405800.0
2025,3,Sulawesi Selatan,1910948729745.1,796243316045.07,1114427851800.0,1418771702883.4,244842950.0
2025,3,Sulawesi Tengah,978821984173.85,349512820123.85,629308499050.0,627066809471.0,58078782584.0
2025,3,Sulawesi Tenggara,1118243714114.2,466138669016.22,652105045098.0,539992739180.0,463185611.0
2025,3,Sulawesi Utara,629233927836.3,240077750234.3,389156177602.0,523259980925.0,6528276616.0
2025,3,Sumatera Barat,1418521419179.0,567348273063.96,850893816115.0,756307554533.0,27162127459.0
2025,3,Sumatera Selatan,2018706503864.8,811997589868.81,1206708913996.0,797473187312.89,9343930323.0
2025,3,Sumatera Utara,2706553669484.6,1201569773471.5,1499129242838.0,2122566689994.2,280517262980.22
2025,4,Aceh,2032493212048.2,1015664246809.6,1015507933652.0,1805309145307.2,28687066275.0
2025,4,Bali,2245351597022.9,1451289985502.9,794057571520.0,1489275607002.8,24396541564.0
2025,4,Bangka Belitung,667955346403.24,196122223212.24,471833123191.0,525722382721.23,40721000.0
2025,4,Banten,3286632829497.5,2203269020567.5,1083363808930.0,2164512252712.0,34979239766.0
2025,4,Bengkulu,800019986876.45,282412073382.45,517607913494.0,494651204846.0,6963392880.0
2025,4,DI Yogyakarta,1376479791269.9,687069457782.89,688421962953.0,1084141581912.7,73167046182.0
2025,4,DKI Jakarta,22701351156947.0,14000307201447.0,8701043955500.0,14068638258747.0,160474122530.0
2025,4,Gorontalo,651527948880.7,170715528725.7,472047335249.0,416463844333.0,1430975559.0
2025,4,Jambi,1240926262935.3,632116290959.28,608796495496.0,746466877818.31,10169906572.0
2025,4,Jawa Barat,9886547528431.0,5874011519495.0,4012536008936.0,6538860747951.0,237592703208.0
2025,4,Jawa Tengah,8205034890265.0,4997740223960.0,3207244409884.0,5413263351207.0,44217847515.0
2025,4,Jawa Timur,9314809667222.0,5762183400557.0,3547218363365.0,5641321504552.6,108160038508.0
2025,4,Kalimantan Barat,2147367618846.5,1119449900375.5,1027917718471.0,960392193950.25,12064773649.0
2025,4,Kalimantan Selatan,3147116302600.7,1653580336799.7,1473238425664.0,1988536636169.2,71825190809.0
2025,4,Kalimantan Tengah,2090186657457.3,818538021130.53,1155626759458.0,1290567961334.3,605682054435.0
2025,4,Kalimantan Timur,4821330176202.4,3094928850912.4,1721158160290.0,1717147876944.2,80039871791.0
2025,4,Kalimantan Utara,907760724786.44,277468044085.44,598932893896.0,477025123259.0,3865130460.0
2025,4,Kepulauan Riau,1234502850880.4,658317008460.28,575897692309.0,861649003440.44,18414035171.29
2025,4,Lampung,1950479753400.8,1090178682865.8,857473989535.0,1420599757309.6,251709195080.0
2025,4,Maluku,916197084587.43,243906427920.43,672290656667.0,387684190534.72,16695493377.0
2025,4,Maluku Utara,1110358090211.6,381900164699.65,728072425512.0,523501787502.03,21913186022.0
2025,4,NTB,1969669184881.2,871332331524.2,1098068838967.0,1262346089209.9,20604590018.0
2025,4,NTT,1322860139157.6,368949366084.64,953910773073.0,676324442561.0,543407461.0
2025,4,Papua,433885350240.66,201744227077.66,201142602771.0,432899123056.75,338838360.0
2025,4,Papua Barat,516010592060.95,105307932443.95,275815520970.0,301913432992.0,14307058782.0
2025,4,Papua Barat Daya,264530644096.75,82043877746.75,182269571350.0,142621820527.0,1870800000.0
2025,4,Papua Pegunungan,235545811757.0,50367302733.0,185178509024.0,271116533470.52,28085700000.0
2025,4,Papua Selatan,224553087873.0,45448050636.0,179017487237.0,130624753754.0,885300000.0
2025,4,Papua Tengah,1729836642862.0,132283203893.0,435940271880.0,189860985409.84,28000000.0
2025,4,Riau,2403321520347.2,1280957466135.2,1120692544212.0,1431479824492.0,2593155376.0
2025,4,Sulawesi Barat,604867905726.12,150461010153.12,454138589971.0,356990821793.0,2730871500.0
2025,4,Sulawesi Selatan,2776347642590.8,1358033947938.8,1417953505512.0,1555874478625.8,531772950.0
2025,4,Sulawesi Tengah,1420792050839.0,593716239787.98,827075146051.0,785676207065.0,60653877484.0
2025,4,Sulawesi Tenggara,1480762791561.3,580933214731.27,899829576830.0,755717927547.0,945785611.0
2025,4,Sulawesi Utara,944792342455.22,463105786026.22,481686556429.0,628251862115.0,8814635893.0
2025,4,Sumatera Barat,2003329883523.7,915338958918.66,1087680748605.0,1037326154578.8,36353361287.0
2025,4,Sumatera Selatan,3079171334888.2,1453840697512.2,1625330637376.0,1131222067749.4,16743022503.0
2025,4,Sumatera Utara,4022870503106.3,1971951698805.3,1728441534138.0,2629918185412.0,290587018154.22
2025,5,Aceh,3665083818093.5,1167806426504.9,2495937090552.0,2707520031944.2,97452443638.71
2025,5,Bali,2613919133313.3,1709207491798.3,904707601515.0,1844695814226.7,46084009740.4
2025,5,Bangka Belitung,918343859313.24,337497624072.24,580846235241.0,652709214908.23,821694500.0
2025,5,Banten,3842783069736.3,2682801454506.3,1159981615230.0,3023112540502.0,53034572867.0
2025,5,Bengkulu,1025055471331.9,402130688787.94,622924782544.0,670847713432.0,6963392880.0
2025,5,DI Yogyakarta,1591685933815.6,799148499853.56,790459529331.0,1435115075372.7,102742858736.0
2025,5,DKI Jakarta,31494111053300.0,22752934537800.0,8741176515500.0,18053109776171.0,417842696140.0
2025,5,Gorontalo,766784013289.51,198530240619.51,559186594349.0,534027592686.08,3151108500.0
2025,5,Jambi,1586396069390.1,784911237903.12,801470776787.0,939796202494.73,16583545642.0
2025,5,Jawa Barat,11781996981295.0,7351862449376.0,4430134531919.0,9512595332515.0,352222890328.0
2025,5,Jawa Tengah,9711566834000.0,6066575189694.0,3554058748004.0,7900163947577.0,57284366570.0
2025,5,Jawa Timur,10967328884990.0,6984903611803.1,3976982649139.0,8765197730129.9,179659665190.0
2025,5,Kalimantan Barat,2518888155540.2,1307819086019.2,1211069069521.0,1320767518667.2,22077894176.0
2025,5,Kalimantan Selatan,3998615562368.6,2037770115382.6,1931462873724.0,3092596133879.0,139354205773.0
2025,5,Kalimantan Tengah,2701065581985.7,1008330205454.9,1563775462268.0,1779604104279.8,821325021413.35
2025,5,Kalimantan Timur,6521455192512.9,3753132967115.9,2579478890940.0,3317770468023.4,168953467496.0
2025,5,Kalimantan Utara,1108327455928.1,333094954372.05,743870714751.0,637687444145.0,10977543160.0
2025,5,Kepulauan Riau,1450161932422.1,766546730559.51,683181371139.0,1211636791822.5,25591021495.68
2025,5,Lampung,2411751358819.9,1314594293318.9,1091468670365.0,1951847444545.6,377725387697.0
2025,5,Maluku,1070131882738.5,273124637461.52,797007245277.0,588688790041.55,26572519352.0
2025,5,Maluku Utara,1396920004001.9,491365929088.86,886337078593.0,783299175844.03,24811755559.0
2025,5,NTB,2421672642087.7,1037590177274.7,1383732153873.0,1759319879354.3,31330638125.0
2025,5,NTT,1597098138518.1,457735405503.12,1139362733015.0,975138926902.0,4275046398.0
2025,5,Papua,567462542413.4,238979391330.4,292770228821.0,577914195338.75,521057610.0
2025,5,Papua Barat,580433536317.95,115960705000.95,329553032670.0,400562766349.0,16532034776.0
2025,5,Papua Barat Daya,321834705989.75,94827672489.75,226743538500.0,189241010005.4,3974800000.0
2025,5,Papua Pegunungan,235545811757.0,50367302733.0,185178509024.0,271116533470.52,28085700000.0
2025,5,Papua Selatan,292360278052.0,65573599765.0,221651128287.0,204353691416.0,1295092000.0
2025,5,Papua Tengah,1923462715750.0,175428849331.0,586367999330.0,374511463989.77,14743111063.93
2025,5,Riau,3025581443927.6,1659673136215.6,1363740767712.0,1987022476072.0,3829226881.0
2025,5,Sulawesi Barat,704122244432.35,174424607545.35,529369160671.0,466492367914.0,6843084799.0
2025,5,Sulawesi Selatan,3455234050653.6,1806504778397.6,1648264504312.0,2195336257513.0,753207450.0
2025,5,Sulawesi Tengah,1792859432929.6,712583501247.61,1045929742201.0,1289657031791.9,97903689569.0
2025,5,Sulawesi Tenggara,1818852413998.8,747797810318.78,1071054603680.0,901995183739.0,4487885839.0
2025,5,Sulawesi Utara,964040038105.23,482353481676.23,481686556429.0,748699789925.0,10649577748.0
2025,5,Sumatera Barat,2424642380454.0,1079980999249.0,1344270043205.0,1505549538449.8,62922494132.0
2025,5,Sumatera Selatan,3735878647540.7,1739870732689.7,1996007914851.0,1512180621366.8,33560462385.0
2025,5,Sumatera Utara,4637954632291.7,2314385574244.7,1961033999138.0,3437495496181.1,294837905431.22
2025,6,Aceh,4235189410879.0,1376387535338.4,2857451617054.0,3805535916835.5,146566591094.71
2025,6,Bali,3150556406660.4,1991196758913.4,1159355607747.0,2511116326365.8,64399307910.32
2025,6,Bangka Belitung,1096774360373.7,399702909682.72,697071450691.0,809092506290.23,947033492.0
2025,6,Banten,4649846562908.5,3138555617697.5,1511290945211.0,4084219819603.0,136375196381.0
2025,6,Bengkulu,1188521075691.0,461690269696.96,726830805994.0,954056100415.22,10128715624.41
2025,6,DI Yogyakarta,2737445731033.9,906084408206.94,1829050573196.0,1918844210833.7,120208315855.0
2025,6,DKI Jakarta,41068241118840.0,26700091589390.0,14368149529450.0,25526193852802.0,995110516290.0
2025,6,Gorontalo,915232411497.0,236076659627.0,670088573549.0,714666266805.08,7265091512.0
2025,6,Jambi,1825395523703.6,851515603876.57,973867627987.0,1306228794715.7,17334366517.0
2025,6,Jawa Barat,14246261460481.0,8796705373462.0,5449556087019.0,12292936865269.0,546137086728.0
2025,6,Jawa Tengah,11340418873772.0,7266993482311.0,3982392495159.0,9661361194462.0,101684630354.0
2025,6,Jawa Timur,13521462414133.0,8575387022133.6,4943779616089.0,10945339330797.0,257111407051.0
2025,6,Kalimantan Barat,2954347767592.8,1508031432315.8,1446316335277.0,1861651891921.2,56946660475.0
2025,6,Kalimantan Selatan,4780701503979.2,2456085487936.2,2292329580076.0,3606513752423.0,270655019983.0
2025,6,Kalimantan Tengah,2889036820751.5,1160784814068.7,1583332893623.0,2304143900363.9,899887511194.42
2025,6,Kalimantan Timur,7723066202535.5,4576861243632.5,3138497843903.0,5376843412770.0,349631859717.0
2025,6,Kalimantan Utara,1264797047073.8,378336284557.75,858028238457.0,848365629046.0,15214723988.0
2025,6,Kepulauan Riau,1711031695886.4,870972842947.43,839519392939.0,1441906853197.7,40906414106.45
2025,6,Lampung,2692828419308.0,1526906960221.0,1158733477815.0,2417078359187.8,431143920014.1
2025,6,Maluku,1366612102737.7,329898248555.7,1036713854182.0,1008636731637.3,29832014376.0
2025,6,Maluku Utara,1543840937661.9,558641530338.87,985199407323.0,976099116398.05,28345140580.0
2025,6,NTB,2988438087432.4,1212843864423.4,1687411988144.0,2367614128512.3,47286590775.0
2025,6,NTT,2214488275975.2,749164681310.25,1464723846165.0,1649856632390.0,11097391774.0
2025,6,Papua,867950884788.0,223012585500.0,609047473515.0,847425975334.75,5514713528.0
2025,6,Papua Barat,522257850933.22,119076177293.22,402963528640.0,523844104069.0,25579748330.0
2025,6,Papua Barat Daya,456867655497.0,53938827700.0,402766022797.0,246363481109.99,4640944400.0
2025,6,Papua Pegunungan,299704949075.0,52691191601.0,247013757474.0,417945859154.52,30085700000.0
2025,6,Papua Selatan,554436992827.0,77687267473.0,471582575354.0,273603959114.0,2579564300.0
2025,6,Papua Tengah,1542700779665.0,164937299007.0,216034904700.0,604775359623.03,33999253515.69
2025,6,Riau,3793284331342.1,1938981479630.1,1851686571712.0,2916097966275.0,5213613084.0
2025,6,Sulawesi Barat,801872865234.73,194342321632.73,607528093602.0,607851496642.0,19817321758.0
2025,6,Sulawesi Selatan,4366108987722.3,2231705551639.3,2133660521579.0,2882740583373.2,787807450.0
2025,6,Sulawesi Tengah,2217276677226.9,863928139825.88,1319002347920.0,1508768839923.9,112248731669.0
2025,6,Sulawesi Tenggara,1671089881621.8,742062201973.76,929027679648.0,1350504637164.0,24453887177.0
2025,6,Sulawesi Utara,1585970131216.6,661676800802.65,924293330414.0,1245163755876.0,29254710398.0
2025,6,Sumatera Barat,2951596375583.8,1280947269476.8,1670163634107.0,2433603076266.8,132124331207.0
2025,6,Sumatera Selatan,4348175891611.5,2094988931860.5,2253186959751.0,2254721586566.8,67946796902.0
2025,6,Sumatera Utara,4730918017107.7,2630695830554.7,1737687127644.0,4076731647693.0,550370314213.22
2025,7,Aceh,6304674186664.7,1630910226498.2,4672413076180.0,4369967328740.5,202560992663.22
2025,7,Bali,3664563946973.8,2375143320480.8,1286207443299.0,2963551145349.2,124581459670.36
2025,7,Bangka Belitung,1280246360272.1,466873856090.12,813372504182.0,1081867277611.3,19251370423.0
2025,7,Banten,5358819765720.8,3776312612709.8,1579315351011.0,4192252325049.0,126811445697.0
2025,7,Bengkulu,1480504885280.6,557316684836.62,923188200444.0,1225443485210.4,90938513824.47
2025,7,DI Yogyakarta,2981527161286.8,1173154667574.8,1801470476081.0,2451253019427.7,165370713537.0
2025,7,DKI Jakarta,44682872928752.0,31587053566152.0,13095819362600.0,30157906377584.0,1567034924124.0
2025,7,Gorontalo,1037274257521.6,285449452651.59,742565801549.0,866810437037.37,12627442188.0
2025,7,Jambi,2465003136206.9,1099161792885.9,1364735787401.0,2104941906688.2,71492225882.0
2025,7,Jawa Barat,16501705727472.0,10573152567453.0,5928553160019.0,13976901954458.0,773082133568.0
2025,7,Jawa Tengah,13790358604300.0,8850146412450.0,4849042049228.0,11763823193078.0,261170037990.0
2025,7,Jawa Timur,16767807201123.0,10693029295761.0,6027924806109.0,13823310555999.0,560620168845.0
2025,7,Kalimantan Barat,3509555066993.0,1765555294214.0,1743563762779.0,2156758462825.2,78571383259.0
2025,7,Kalimantan Selatan,6027768889669.2,2859635033832.2,2999453228605.0,4648607842094.0,616762759188.0
2025,7,Kalimantan Tengah,3926139151320.3,1458288144736.3,2322135197047.0,2867624150724.6,1012677930236.6
2025,7,Kalimantan Timur,9413902268812.6,5131441288954.6,4002705230474.0,7271525108495.2,723922734375.23
2025,7,Kalimantan Utara,1541863952887.4,482822736859.42,1027679428737.0,1061302902829.3,24249039464.0
2025,7,Kepulauan Riau,2034547669895.2,1049608534666.6,983788788380.0,1822395019802.7,66961622115.45
2025,7,Lampung,3323638437719.0,1781022738497.0,1513579743320.0,2909098911326.5,467134871502.88
2025,7,Maluku,1495094997025.8,344092349039.77,1151002647986.0,1097262554561.1,45687754300.0
2025,7,Maluku Utara,2027936006037.1,679526680845.97,1329086187871.0,1204539081538.2,49502555776.0
2025,7,NTB,3612367072067.7,1603640355494.7,1919891112348.0,2831908490963.2,97912225476.0
2025,7,NTT,2618678097469.2,907685890254.15,1710392458715.0,1945268527685.0,23386510752.0
