Provinsi,kode_prov,Tahun,Bulan,nama_bulan,urutan,Jenis_Pendapatan,Anggaran,Realisasi,Persentase,Tanggal,Persentase_YTD
Bali,22,2025,3,Maret,2,Pendapatan Asli Daerah (PAD),20835384966790.0,1426727000895.3003,21.7,2025-03-01,21.7
Bali,22,2025,4,April,2,Pendapatan Asli Daerah (PAD),20835384966790.0,1304215456393.6992,27.96,2025-04-01,27.96
Bali,22,2025,5,Mei,2,Pendapatan Asli Daerah (PAD),20835384966790.0,1382231315059.5,34.59,2025-05-01,34.59
Bali,22,2025,6,Juni,2,Pendapatan Asli Daerah (PAD),20835384966790.0,1480313057321.7002,41.7,2025-06-01,41.7
Bali,22,2025,7,Juli,2,Pendapatan Asli Daerah (PAD),20835384966790.0,1768776354475.7002,50.19,2025-07-01,50.19
Bali,22,2025,8,Agustus,2,Pendapatan Asli Daerah (PAD),20835384966790.0,1784105503526.0,58.75,2025-08-01,58.75
Bali,22,2025,9,September,2,Pendapatan Asli Daerah (PAD),20835384966790.0,1830927245365.0,67.54,2025-09-01,67.54
Bali,22,2025,10,Oktober,2,Pendapatan Asli Daerah (PAD),20835384966790.0,1754666667480.0,75.96,2025-10-01,75.96
Bali,22,2025,11,November,2,Pendapatan Asli Daerah (PAD),20835384966790.0,1595713194535.0,83.62,2025-11-01,83.62
Bali,22,2025,12,Desember,2,Pendapatan Asli Daerah (PAD),20835384966790.0,2142747397081.0,93.9,2025-12-01,93.9
Bali,22,2023,1,Januari,10,Pendapatan Hibah,57512735000.0,311400.0,0.0,2023-01-01,0.0
Bali,22,2023,2,Februari,10,Pendapatan Hibah,57512735000.0,950599.0,0.0,2023-02-01,0.0
Bali,22,2023,3,Maret,10,Pendapatan Hibah,57512735000.0,946000.0,0.0,2023-03-01,0.0
Bali,22,2023,4,April,10,Pendapatan Hibah,57512735000.0,308483.45999999996,0.0,2023-04-01,0.0
Bali,22,2023,5,Mei,10,Pendapatan Hibah,57512735000.0,0.0,0.0,2023-05-01,0.0
Bali,22,2023,6,Juni,10,Pendapatan Hibah,57512735000.0,579000.0,0.01,2023-06-01,0.01
Bali,22,2023,7,Juli,10,Pendapatan Hibah,57512735000.0,972591.0,0.01,2023-07-01,0.01
Bali,22,2023,8,Agustus,10,Pendapatan Hibah,57512735000.0,3031306353.0,5.28,2023-08-01,5.28
Bali,22,2023,9,September,10,Pendapatan Hibah,57512735000.0,433900002.0,6.03,2023-09-01,6.03
Bali,22,2023,10,Oktober,10,Pendapatan Hibah,57512735000.0,432910001.0,6.78,2023-10-01,6.78
Bali,22,2023,11,November,10,Pendapatan Hibah,57512735000.0,432900000.0,7.54,2023-11-01,7.54
Bali,22,2023,12,Desember,10,Pendapatan Hibah,57512735000.0,4661828686.410001,15.64,2023-12-01,15.64
Bali,22,2024,1,Januari,10,Pendapatan Hibah,9780977414.0,1419201.0,0.01,2024-01-01,0.01
Bali,22,2024,2,Februari,10,Pendapatan Hibah,9780977414.0,508876.0,0.02,2024-02-01,0.02
Bali,22,2024,3,Maret,10,Pendapatan Hibah,9780977414.0,1014372.0,0.03,2024-03-01,0.03
Bali,22,2024,4,April,10,Pendapatan Hibah,9780977414.0,92555326.45,0.98,2024-04-01,0.98
Bali,22,2024,5,Mei,10,Pendapatan Hibah,9780977414.0,3808040010.0,39.91,2024-05-01,39.91
Bali,22,2024,6,Juni,10,Pendapatan Hibah,9780977414.0,395111130.0,43.95,2024-06-01,43.95
Bali,22,2024,7,Juli,10,Pendapatan Hibah,9780977414.0,0.0,39.91,2024-07-01,39.91
Bali,22,2024,8,Agustus,10,Pendapatan Hibah,9780977414.0,3626957856.0,77.0,2024-08-01,77.0
Bali,22,2024,9,September,10,Pendapatan Hibah,9780977414.0,583279864.0,82.96,2024-09-01,82.96
Bali,22,2024,10,Oktober,10,Pendapatan Hibah,9780977414.0,483341810.50000095,87.9,2024-10-01,87.9
Bali,22,2024,11,November,10,Pendapatan Hibah,9780977414.0,485806307.9599991,92.87,2024-11-01,92.87
Bali,22,2024,12,Desember,10,Pendapatan Hibah,9780977414.0,6313439528.23,157.42,2024-12-01,157.42
Bali,22,2025,1,Januari,10,Pendapatan Hibah,12853584016.0,18182039.0,0.14,2025-01-01,0.14
Bali,22,2025,2,Februari,10,Pendapatan Hibah,12853584016.0,34095558.66,0.41,2025-02-01,0.41
Bali,22,2025,3,Maret,10,Pendapatan Hibah,12853584016.0,163939402.4,1.68,2025-03-01,1.68
Bali,22,2025,4,April,10,Pendapatan Hibah,12853584016.0,6233831.0,1.73,2025-04-01,1.73
Bali,22,2025,5,Mei,10,Pendapatan Hibah,12853584016.0,1040258.5,1.74,2025-05-01,1.74
Bali,22,2025,6,Juni,10,Pendapatan Hibah,12853584016.0,0.0,1.57,2025-06-01,1.57
Bali,22,2025,7,Juli,10,Pendapatan Hibah,12853584016.0,3238536350.04,26.76,2025-07-01,26.76
Bali,22,2025,8,Agustus,10,Pendapatan Hibah,12853584016.0,481237062.0,30.51,2025-08-01,30.51
Bali,22,2025,9,September,10,Pendapatan Hibah,12853584016.0,479895683.0700002,34.24,2025-09-01,34.24
Bali,22,2025,10,Oktober,10,Pendapatan Hibah,12853584016.0,480686577.03999996,37.98,2025-10-01,37.98
Bali,22,2025,11,November,10,Pendapatan Hibah,12853584016.0,479538043.0,41.71,2025-11-01,41.71
Bali,22,2025,12,Desember,10,Pendapatan Hibah,12853584016.0,2180039767.29,58.67,2025-12-01,58.67
Bali,22,2023,1,Januari,9,Pendapatan Lainnya,1879067468417.0,4184117803.82,0.22,2023-01-01,0.22
Bali,22,2023,2,Februari,9,Pendapatan Lainnya,1879067468417.0,4413188524.0,0.46,2023-02-01,0.46
Bali,22,2023,3,Maret,9,Pendapatan Lainnya,1879067468417.0,175532228180.0,9.8,2023-03-01,9.8
Bali,22,2023,4,April,9,Pendapatan Lainnya,1879067468417.0,121061294442.46002,16.24,2023-04-01,16.24
Bali,22,2023,5,Mei,9,Pendapatan Lainnya,1879067468417.0,0.0,16.24,2023-05-01,16.24
Bali,22,2023,6,Juni,9,Pendapatan Lainnya,1879067468417.0,124104205316.0,22.85,2023-06-01,22.85
Bali,22,2023,7,Juli,9,Pendapatan Lainnya,1879067468417.0,169034127578.0,31.84,2023-07-01,31.84
Bali,22,2023,8,Agustus,9,Pendapatan Lainnya,1879067468417.0,156151514359.0,40.15,2023-08-01,40.15
Bali,22,2023,9,September,9,Pendapatan Lainnya,1879067468417.0,162967611947.0,48.82,2023-09-01,48.82
Bali,22,2023,10,Oktober,9,Pendapatan Lainnya,1879067468417.0,338328746330.02,66.83,2023-10-01,66.83
Bali,22,2023,11,November,9,Pendapatan Lainnya,1879067468417.0,451593731565.0,90.86,2023-11-01,90.86
Bali,22,2023,12,Desember,9,Pendapatan Lainnya,1879067468417.0,70863071319.0,94.63,2023-12-01,94.63
Bali,22,2024,1,Januari,9,Pendapatan Lainnya,2853434367055.0,4703592912.0,0.16,2024-01-01,0.16
Bali,22,2024,2,Februari,9,Pendapatan Lainnya,2853434367055.0,4573490542.0,0.33,2024-02-01,0.33
Bali,22,2024,3,Maret,9,Pendapatan Lainnya,2853434367055.0,134250448581.0,5.03,2024-03-01,5.03
Bali,22,2024,4,April,9,Pendapatan Lainnya,2853434367055.0,260420462551.45,14.16,2024-04-01,14.16
Bali,22,2024,5,Mei,9,Pendapatan Lainnya,2853434367055.0,386326664060.99994,27.7,2024-05-01,27.7
Bali,22,2024,6,Juni,9,Pendapatan Lainnya,2853434367055.0,126287119502.0,32.12,2024-06-01,32.12
Bali,22,2024,7,Juli,9,Pendapatan Lainnya,2853434367055.0,211927271041.94995,39.55,2024-07-01,39.55
Bali,22,2024,8,Agustus,9,Pendapatan Lainnya,2853434367055.0,143557910344.0,44.58,2024-08-01,44.58
Bali,22,2024,9,September,9,Pendapatan Lainnya,2853434367055.0,156928235782.0,50.08,2024-09-01,50.08
Bali,22,2024,10,Oktober,9,Pendapatan Lainnya,2853434367055.0,458716695937.5,66.16,2024-10-01,66.16
Bali,22,2024,11,November,9,Pendapatan Lainnya,2853434367055.0,593276752110.0,86.95,2024-11-01,86.95
Bali,22,2024,12,Desember,9,Pendapatan Lainnya,2853434367055.0,305373040435.2002,97.65,2024-12-01,97.65
Bali,22,2025,1,Januari,9,Pendapatan Lainnya,1373401651282.0,332315749.0,0.02,2025-01-01,0.02
Bali,22,2025,2,Februari,9,Pendapatan Lainnya,1373401651282.0,220879233.65999997,0.04,2025-02-01,0.04
Bali,22,2025,3,Maret,9,Pendapatan Lainnya,1373401651282.0,25743940300.4,1.91,2025-03-01,1.91
Bali,22,2025,4,April,9,Pendapatan Lainnya,1373401651282.0,179609500869.0,14.99,2025-04-01,14.99
Bali,22,2025,5,Mei,9,Pendapatan Lainnya,1373401651282.0,52845109696.5,18.84,2025-05-01,18.84
Bali,22,2025,6,Juni,9,Pendapatan Lainnya,1373401651282.0,130552967363.43,28.35,2025-06-01,28.35
Bali,22,2025,7,Juli,9,Pendapatan Lainnya,1373401651282.0,80799689499.04004,34.23,2025-07-01,34.23
Bali,22,2025,8,Agustus,9,Pendapatan Lainnya,1373401651282.0,115780873587.0,42.66,2025-08-01,42.66
Bali,22,2025,9,September,9,Pendapatan Lainnya,1373401651282.0,29658292371.869995,44.82,2025-09-01,44.82
Bali,22,2025,10,Oktober,9,Pendapatan Lainnya,1373401651282.0,388862365939.0,73.13,2025-10-01,73.13
Bali,22,2025,11,November,9,Pendapatan Lainnya,1373401651282.0,78534019370.0,78.85,2025-11-01,78.85
Bali,22,2025,12,Desember,9,Pendapatan Lainnya,1373401651282.0,358948360539.6,104.99,2025-12-01,104.99
Bali,22,2023,1,Januari,12,Pendapatan Transfer Antar Daerah,1760821401417.0,0.0,0.0,2023-01-01,0.0
Bali,22,2023,2,Februari,12,Pendapatan Transfer Antar Daerah,1760821401417.0,0.0,0.0,2023-02-01,0.0
Bali,22,2023,3,Maret,12,Pendapatan Transfer Antar Daerah,1760821401417.0,170789073998.0,9.7,2023-03-01,9.7
Bali,22,2023,4,April,12,Pendapatan Transfer Antar Daerah,1760821401417.0,116558418404.0,16.32,2023-04-01,16.32
Bali,22,2023,5,Mei,12,Pendapatan Transfer Antar Daerah,1760821401417.0,0.0,16.32,2023-05-01,16.32
Bali,22,2023,6,Juni,12,Pendapatan Transfer Antar Daerah,1760821401417.0,119331274081.0,23.1,2023-06-01,23.1
Bali,22,2023,7,Juli,12,Pendapatan Transfer Antar Daerah,1760821401417.0,164010441224.0,32.41,2023-07-01,32.41
Bali,22,2023,8,Agustus,12,Pendapatan Transfer Antar Daerah,1760821401417.0,148176121662.0,40.83,2023-08-01,40.83
Bali,22,2023,9,September,12,Pendapatan Transfer Antar Daerah,1760821401417.0,157747127537.0,49.78,2023-09-01,49.78
Bali,22,2023,10,Oktober,12,Pendapatan Transfer Antar Daerah,1760821401417.0,334701858785.0,68.79,2023-10-01,68.79
Bali,22,2023,11,November,12,Pendapatan Transfer Antar Daerah,1760821401417.0,445992620371.0,94.12,2023-11-01,94.12
Bali,22,2023,12,Desember,12,Pendapatan Transfer Antar Daerah,1760821401417.0,61259748165.0,97.6,2023-12-01,97.6
Bali,22,2024,1,Januari,12,Pendapatan Transfer Antar Daerah,2773686556742.0,0.0,0.0,2024-01-01,0.0
Bali,22,2024,2,Februari,12,Pendapatan Transfer Antar Daerah,2773686556742.0,0.0,0.0,2024-02-01,0.0
Bali,22,2024,3,Maret,12,Pendapatan Transfer Antar Daerah,2773686556742.0,129689621073.0,4.68,2024-03-01,4.68
Bali,22,2024,4,April,12,Pendapatan Transfer Antar Daerah,2773686556742.0,255414025904.0,13.88,2024-04-01,13.88
Bali,22,2024,5,Mei,12,Pendapatan Transfer Antar Daerah,2773686556742.0,377653344055.0,27.5,2024-05-01,27.5
Bali,22,2024,6,Juni,12,Pendapatan Transfer Antar Daerah,2773686556742.0,120965945883.0,31.86,2024-06-01,31.86
Bali,22,2024,7,Juli,12,Pendapatan Transfer Antar Daerah,2773686556742.0,206256084112.0,39.3,2024-07-01,39.3
Bali,22,2024,8,Agustus,12,Pendapatan Transfer Antar Daerah,2773686556742.0,134625631134.0,44.15,2024-08-01,44.15
Bali,22,2024,9,September,12,Pendapatan Transfer Antar Daerah,2773686556742.0,152831763165.0,49.66,2024-09-01,49.66
Bali,22,2024,10,Oktober,12,Pendapatan Transfer Antar Daerah,2773686556742.0,453012202741.0,65.99,2024-10-01,65.99
Bali,22,2024,11,November,12,Pendapatan Transfer Antar Daerah,2773686556742.0,587871502603.0,87.19,2024-11-01,87.19
Bali,22,2024,12,Desember,12,Pendapatan Transfer Antar Daerah,2773686556742.0,293411124808.0,97.77,2024-12-01,97.77
Bali,22,2025,1,Januari,12,Pendapatan Transfer Antar Daerah,1348091441890.0,0.0,0.0,2025-01-01,0.0
Bali,22,2025,2,Februari,12,Pendapatan Transfer Antar Daerah,1348091441890.0,0.0,0.0,2025-02-01,0.0
Bali,22,2025,3,Maret,12,Pendapatan Transfer Antar Daerah,1348091441890.0,1564112080.0,0.12,2025-03-01,0.12
Bali,22,2025,4,April,12,Pendapatan Transfer Antar Daerah,1348091441890.0,175986824326.0,13.17,2025-04-01,13.17
Bali,22,2025,5,Mei,12,Pendapatan Transfer Antar Daerah,1348091441890.0,52683596077.0,17.08,2025-05-01,17.08
Bali,22,2025,6,Juni,12,Pendapatan Transfer Antar Daerah,1348091441890.0,117118036715.0,25.77,2025-06-01,25.77
Bali,22,2025,7,Juli,12,Pendapatan Transfer Antar Daerah,1348091441890.0,90670255119.0,32.49,2025-07-01,32.49
Bali,22,2025,8,Agustus,12,Pendapatan Transfer Antar Daerah,1348091441890.0,115299636525.0,41.04,2025-08-01,41.04
Bali,22,2025,9,September,12,Pendapatan Transfer Antar Daerah,1348091441890.0,28862289180.80005,43.19,2025-09-01,43.19
Bali,22,2025,10,Oktober,12,Pendapatan Transfer Antar Daerah,1348091441890.0,388229397878.0,71.98,2025-10-01,71.98
Bali,22,2025,11,November,12,Pendapatan Transfer Antar Daerah,1348091441890.0,77895457872.0,77.76,2025-11-01,77.76
Bali,22,2025,12,Desember,12,Pendapatan Transfer Antar Daerah,1348091441890.0,356768320772.19995,104.23,2025-12-01,104.23
Bali,22,2023,1,Januari,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,930760730498.0,8.51,2023-01-01,8.51
Bali,22,2023,2,Februari,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,748430764970.0,15.36,2023-02-01,15.36
Bali,22,2023,3,Maret,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,1077683949155.0,25.21,2023-03-01,25.21
Bali,22,2023,4,April,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,971420034118.0,34.09,2023-04-01,34.09
Bali,22,2023,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,0.0,34.09,2023-05-01,34.09
Bali,22,2023,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,1071941382504.0,43.9,2023-06-01,43.9
Bali,22,2023,7,Juli,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,994945445421.0,53.0,2023-07-01,53.0
Bali,22,2023,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,711584074041.0,59.5,2023-08-01,59.5
Bali,22,2023,9,September,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,880501543806.0,67.56,2023-09-01,67.56
Bali,22,2023,10,Oktober,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,1007487885136.0,76.77,2023-10-01,76.77
Bali,22,2023,11,November,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,1097750646400.0,86.81,2023-11-01,86.81
Bali,22,2023,12,Desember,8,Pendapatan Transfer Pemerintah Pusat,10935073813794.0,808945722784.0,94.21,2023-12-01,94.21
Bali,22,2024,1,Januari,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,1563026141150.0,13.31,2024-01-01,13.31
Bali,22,2024,2,Februari,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,824982494100.0,20.33,2024-02-01,20.33
Bali,22,2024,3,Maret,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,820266454726.0,27.31,2024-03-01,27.31
Bali,22,2024,4,April,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,997977433928.0,35.81,2024-04-01,35.81
Bali,22,2024,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,741677731484.0,42.13,2024-05-01,42.13
Bali,22,2024,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,1123458552500.0,51.69,2024-06-01,51.69
Bali,22,2024,7,Juli,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,941579614424.0,59.71,2024-07-01,59.71
Bali,22,2024,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,1257263803238.0,70.41,2024-08-01,70.41
Bali,22,2024,9,September,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,1032140629759.0,79.2,2024-09-01,79.2
Bali,22,2024,10,Oktober,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,937266807772.0,87.18,2024-10-01,87.18
Bali,22,2024,11,November,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,907003585756.0,94.9,2024-11-01,94.9
Bali,22,2024,12,Desember,8,Pendapatan Transfer Pemerintah Pusat,11745697918670.0,556813021982.0,99.64,2024-12-01,99.64
Bali,22,2025,1,Januari,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,1529062969940.0,12.64,2025-01-01,12.64
Bali,22,2025,2,Februari,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,859718926770.0,19.75,2025-02-01,19.75
Bali,22,2025,3,Maret,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,838844915297.0,26.69,2025-03-01,26.69
Bali,22,2025,4,April,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,858339248615.0,33.79,2025-04-01,33.79
Bali,22,2025,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,685423859351.0,39.45,2025-05-01,39.45
Bali,22,2025,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,993454478317.0,47.67,2025-06-01,47.67
Bali,22,2025,7,Juli,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,1071790047870.0,56.53,2025-07-01,56.53
Bali,22,2025,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,1076319111006.0,65.43,2025-08-01,65.43
Bali,22,2025,9,September,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,991655825783.0,73.63,2025-09-01,73.63
Bali,22,2025,10,Oktober,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,783472068211.0,80.11,2025-10-01,80.11
Bali,22,2025,11,November,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,986723596493.0,88.27,2025-11-01,88.27
Bali,22,2025,12,Desember,8,Pendapatan Transfer Pemerintah Pusat,12093341565027.0,714859007153.0,94.18,2025-12-01,94.18
Bali,22,2023,1,Januari,4,Retribusi Daerah,536417053935.0,31771944349.0,5.92,2023-01-01,5.92
Bali,22,2023,2,Februari,4,Retribusi Daerah,536417053935.0,27570141932.0,11.06,2023-02-01,11.06
Bali,22,2023,3,Maret,4,Retribusi Daerah,536417053935.0,29230096731.0,16.51,2023-03-01,16.51
Bali,22,2023,4,April,4,Retribusi Daerah,536417053935.0,29790267868.0,22.07,2023-04-01,22.07
Bali,22,2023,5,Mei,4,Retribusi Daerah,536417053935.0,0.0,22.07,2023-05-01,22.07
Bali,22,2023,6,Juni,4,Retribusi Daerah,536417053935.0,35553029696.600006,28.69,2023-06-01,28.69
Bali,22,2023,7,Juli,4,Retribusi Daerah,536417053935.0,47018879614.389984,37.46,2023-07-01,37.46
Bali,22,2023,8,Agustus,4,Retribusi Daerah,536417053935.0,45153160319.70001,45.88,2023-08-01,45.88
Bali,22,2023,9,September,4,Retribusi Daerah,536417053935.0,46480275469.849976,54.54,2023-09-01,54.54
Bali,22,2023,10,Oktober,4,Retribusi Daerah,536417053935.0,39550925844.59003,61.91,2023-10-01,61.91
Bali,22,2023,11,November,4,Retribusi Daerah,536417053935.0,38449848591.28998,69.08,2023-11-01,69.08
Bali,22,2023,12,Desember,4,Retribusi Daerah,536417053935.0,39358396357.67999,76.42,2023-12-01,76.42
Bali,22,2024,1,Januari,4,Retribusi Daerah,1551687319901.0,61675273653.8,3.97,2024-01-01,3.97
Bali,22,2024,2,Februari,4,Retribusi Daerah,1551687319901.0,60776006135.479996,7.89,2024-02-01,7.89
Bali,22,2024,3,Maret,4,Retribusi Daerah,1551687319901.0,59587890807.07999,11.73,2024-03-01,11.73
Bali,22,2024,4,April,4,Retribusi Daerah,1551687319901.0,56677022846.83002,15.38,2024-04-01,15.38
Bali,22,2024,5,Mei,4,Retribusi Daerah,1551687319901.0,91080732790.89001,21.25,2024-05-01,21.25
Bali,22,2024,6,Juni,4,Retribusi Daerah,1551687319901.0,0.0,20.31,2024-06-01,20.31
Bali,22,2024,7,Juli,4,Retribusi Daerah,1551687319901.0,169797469092.40997,31.25,2024-07-01,31.25
Bali,22,2024,8,Agustus,4,Retribusi Daerah,1551687319901.0,80604112478.03003,36.44,2024-08-01,36.44
Bali,22,2024,9,September,4,Retribusi Daerah,1551687319901.0,149520516572.32996,46.08,2024-09-01,46.08
Bali,22,2024,10,Oktober,4,Retribusi Daerah,1551687319901.0,313585810035.72,66.29,2024-10-01,66.29
Bali,22,2024,11,November,4,Retribusi Daerah,1551687319901.0,258409642185.1001,82.94,2024-11-01,82.94
Bali,22,2024,12,Desember,4,Retribusi Daerah,1551687319901.0,987778458801.7,146.6,2024-12-01,146.6
Bali,22,2025,1,Januari,4,Retribusi Daerah,2282297398773.0,112195986540.64,4.92,2025-01-01,4.92
Bali,22,2025,2,Februari,4,Retribusi Daerah,2282297398773.0,145640999864.09998,11.3,2025-02-01,11.3
Bali,22,2025,3,Maret,4,Retribusi Daerah,2282297398773.0,170358251800.72003,18.76,2025-03-01,18.76
Bali,22,2025,4,April,4,Retribusi Daerah,2282297398773.0,202983942729.77997,27.66,2025-04-01,27.66
Bali,22,2025,5,Mei,4,Retribusi Daerah,2282297398773.0,164909726306.19995,34.88,2025-05-01,34.88
Bali,22,2025,6,Juni,4,Retribusi Daerah,2282297398773.0,301380147930.8601,48.09,2025-06-01,48.09
Bali,22,2025,7,Juli,4,Retribusi Daerah,2282297398773.0,247368587131.80005,58.92,2025-07-01,58.92
Bali,22,2025,8,Agustus,4,Retribusi Daerah,2282297398773.0,215056610638.09985,68.35,2025-08-01,68.35
Bali,22,2025,9,September,4,Retribusi Daerah,2282297398773.0,225886090190.69995,78.24,2025-09-01,78.24
Bali,22,2025,10,Oktober,4,Retribusi Daerah,2282297398773.0,201830147112.30005,87.09,2025-10-01,87.09
Bali,22,2025,11,November,4,Retribusi Daerah,2282297398773.0,231367132714.50024,97.23,2025-11-01,97.23
Bali,22,2025,12,Desember,4,Retribusi Daerah,2282297398773.0,702490393129.5,128.01,2025-12-01,128.01
Bali,22,2023,1,Januari,13,Total Belanja Daerah,30726417369561.0,580687763144.75,1.89,2023-01-01,1.89
Bali,22,2023,2,Februari,13,Total Belanja Daerah,30726417369561.0,1845303743451.9502,7.9,2023-02-01,7.9
Bali,22,2023,3,Maret,13,Total Belanja Daerah,30726417369561.0,1987692064472.2998,14.36,2023-03-01,14.36
Bali,22,2023,4,April,13,Total Belanja Daerah,30726417369561.0,2232899931666.5,21.63,2023-04-01,21.63
Bali,22,2023,5,Mei,13,Total Belanja Daerah,30726417369561.0,0.0,21.63,2023-05-01,21.63
Bali,22,2023,6,Juni,13,Total Belanja Daerah,30726417369561.0,2205187919761.801,28.81,2023-06-01,28.81
Bali,22,2023,7,Juli,13,Total Belanja Daerah,30726417369561.0,2414806104674.699,36.67,2023-07-01,36.67
Bali,22,2023,8,Agustus,13,Total Belanja Daerah,30726417369561.0,1798601545582.0,42.52,2023-08-01,42.52
Bali,22,2023,9,September,13,Total Belanja Daerah,30726417369561.0,1759052687351.0,48.25,2023-09-01,48.25
Bali,22,2023,10,Oktober,13,Total Belanja Daerah,30726417369561.0,3598899723277.0,59.96,2023-10-01,59.96
Bali,22,2023,11,November,13,Total Belanja Daerah,30726417369561.0,3125254931196.0,70.13,2023-11-01,70.13
Bali,22,2023,12,Desember,13,Total Belanja Daerah,30726417369561.0,4454266252078.0,84.63,2023-12-01,84.63
Bali,22,2024,1,Januari,13,Total Belanja Daerah,37486411517170.0,833663121461.79,2.22,2024-01-01,2.22
Bali,22,2024,2,Februari,13,Total Belanja Daerah,37486411517170.0,1636350981510.31,6.59,2024-02-01,6.59
Bali,22,2024,3,Maret,13,Total Belanja Daerah,37486411517170.0,1800331603499.2998,11.39,2024-03-01,11.39
Bali,22,2024,4,April,13,Total Belanja Daerah,37486411517170.0,3256218665617.0005,20.08,2024-04-01,20.08
Bali,22,2024,5,Mei,13,Total Belanja Daerah,37486411517170.0,2876373170727.5996,27.75,2024-05-01,27.75
Bali,22,2024,6,Juni,13,Total Belanja Daerah,37486411517170.0,2815744035758.0,35.26,2024-06-01,35.26
Bali,22,2024,7,Juli,13,Total Belanja Daerah,37486411517170.0,2789888492859.0,42.7,2024-07-01,42.7
Bali,22,2024,8,Agustus,13,Total Belanja Daerah,37486411517170.0,2491622905722.0,49.35,2024-08-01,49.35
Bali,22,2024,9,September,13,Total Belanja Daerah,37486411517170.0,1894786989422.0,54.41,2024-09-01,54.41
Bali,22,2024,10,Oktober,13,Total Belanja Daerah,37486411517170.0,2829476539548.0,61.95,2024-10-01,61.95
Bali,22,2024,11,November,13,Total Belanja Daerah,37486411517170.0,3447311635021.0,71.15,2024-11-01,71.15
